Iestiet	https://plattmakers.de/de/12272/Iestiet	_	_	Iestiet	_
Immentucht	https://plattmakers.de/de/12273/Immentucht	_	_	Immentucht	_
Iesenkoken	https://plattmakers.de/de/12760/Iesenkoken	_	_	Iesenkoken	_
Immenstock	https://plattmakers.de/de/12891/Immenstock	_	_	Immenstock	_
Immenkiep	https://plattmakers.de/de/13228/Immenkiep	_	_	Immenkiep	_
Iesen	https://plattmakers.de/de/1328/Iesen	_	_	Iesen	Iesen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Iesen
_	_	_	_	Iesen	Iesen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#goten_Iesen
_	_	_	_	Iesen	iesen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#iesen
Ieser	https://plattmakers.de/de/1329/Ieser	_	_	Ieser	_
iesern	https://plattmakers.de/de/1332/iesern	_	_	iesern	iesern	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#iesern
_	_	_	_	iesern	iesern	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#iesern_Band
Iesentüüg	https://plattmakers.de/de/13690/Iesent%C3%BC%C3%BCg	_	_	Iesentüüg	_
Iever	https://plattmakers.de/de/13691/Iever	_	_	Iever	_
ieverig	https://plattmakers.de/de/13692/ieverig	_	_	ieverig	ieverig	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#ieverig
ievern	https://plattmakers.de/de/13693/ievern	_	_	ievern	_
Iesbeen	https://plattmakers.de/de/1384/Iesbeen	_	_	Iesbeen	Iesbēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Iesb%C4%93%C4%93n
Iesappel	https://plattmakers.de/de/13990/Iesappel	_	_	Iesappel	_
Ieserpott	https://plattmakers.de/de/14063/Ieserpott	_	_	Ieserpott	_
Iesbreker	https://plattmakers.de/de/14114/Iesbreker	_	_	Iesbreker	_
Ieskapp	https://plattmakers.de/de/14452/Ieskapp	_	_	Ieskapp	_
Imttiet	https://plattmakers.de/de/15191/Imttiet	_	_	Imttiet	_
Immenhuuv	https://plattmakers.de/de/15262/Immenhuuv	_	_	Immenhuuv	_
Ieritsch	https://plattmakers.de/de/15376/Ieritsch	_	_	Ieritsch	_
Immenmoor	https://plattmakers.de/de/15978/Immenmoor	_	_	Immenmoor	_
Iestee	https://plattmakers.de/de/16319/Iestee	_	_	Iestee	_
Iesbloom	https://plattmakers.de/de/17201/Iesbloom	_	_	Iesbloom	_
Iesbüdel	https://plattmakers.de/de/17214/Iesb%C3%BCdel	_	_	Iesbüdel	_
Iesgang	https://plattmakers.de/de/17215/Iesgang	_	_	Iesgang	_
Immenkasten	https://plattmakers.de/de/17217/Immenkasten	_	_	Immenkasten	_
Immenkapp	https://plattmakers.de/de/17218/Immenkapp	_	_	Immenkapp	_
Immenangel	https://plattmakers.de/de/17219/Immenangel	_	_	Immenangel	_
in	https://plattmakers.de/de/17221/in	_	_	in	in	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in_
_	_	_	_	in	in	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in_%E2%80%A6
Ielenfänger	https://plattmakers.de/de/17401/Ielenf%C3%A4nger	_	_	Ielenfänger	_
Immenbutt	https://plattmakers.de/de/18186/Immenbutt	_	_	Immenbutt	_
Iesenbahnbrügg	https://plattmakers.de/de/18258/Iesenbahnbr%C3%BCgg	_	_	Iesenbahnbrügg	_
Immenwulf	https://plattmakers.de/de/18289/Immenwulf	_	_	Immenwulf	_
Immenwark	https://plattmakers.de/de/18290/Immenwark	_	_	Immenwark	_
Iesentosamenballermaschien	https://plattmakers.de/de/18469/Iesentosamenballermaschien	_	_	Iesentosamenballermaschien	_
Impressum	https://plattmakers.de/de/18576/Impressum	_	_	Impressum	_
ielen	https://plattmakers.de/de/1897/ielen	_	_	ielen	ielen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#ielen
_	_	_	_	ielen	ielen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#sik_ielen
Iel	https://plattmakers.de/de/1898/Iel	_	_	Iel	_
Immenvolk	https://plattmakers.de/de/19019/Immenvolk	_	_	Immenvolk	_
Imkeree	https://plattmakers.de/de/19067/Imkeree	_	_	Imkeree	_
Immenjung	https://plattmakers.de/de/19666/Immenjung	_	_	Immenjung	_
Iesdeek	https://plattmakers.de/de/19733/Iesdeek	_	_	Iesdeek	_
iesen	https://plattmakers.de/de/20078/iesen	_	_	iesen	Iesen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Iesen
_	_	_	_	iesen	Iesen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#goten_Iesen
_	_	_	_	iesen	iesen	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#iesen
Ieskahn	https://plattmakers.de/de/20079/Ieskahn	_	_	Ieskahn	_
Iesklumpen	https://plattmakers.de/de/20081/Iesklumpen	_	_	Iesklumpen	_
Iesenbahnwagen	https://plattmakers.de/de/20083/Iesenbahnwagen	_	_	Iesenbahnwagen	_
Iesbahn	https://plattmakers.de/de/20218/Iesbahn	_	_	Iesbahn	_
Imkerpiep	https://plattmakers.de/de/21369/Imkerpiep	_	_	Imkerpiep	_
Ieslanner	https://plattmakers.de/de/21426/Ieslanner	_	_	Ieslanner	_
Iescafé	https://plattmakers.de/de/21608/Iescaf%C3%A9	_	_	Iescafé	_
Ieslandsch Moss	https://plattmakers.de/de/21623/Ieslandsch-Moss	_	_	Ieslandsch	_
_	_	_	_	Moss	Mōōs	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_M%C5%8D%C5%8Ds
immun	https://plattmakers.de/de/21687/immun	_	_	immun	_
Immunsystem	https://plattmakers.de/de/21688/Immunsystem	_	_	Immunsystem	_
Ieskant	https://plattmakers.de/de/21714/Ieskant	_	_	Ieskant	_
Iesverkoper	https://plattmakers.de/de/21908/Iesverkoper	_	_	Iesverkoper	_
Iesbarg	https://plattmakers.de/de/2320/Iesbarg	_	_	Iesbarg	_
Iel	https://plattmakers.de/de/2334/Iel	_	_	Iel	_
Iesenbahn	https://plattmakers.de/de/2406/Iesenbahn	_	_	Iesenbahn	_
Iesenbahnpahlopundaldreiher	https://plattmakers.de/de/2411/Iesenbahnpahlopundaldreiher	_	_	Iesenbahnpahlopundaldreiher	_
ieskoolt	https://plattmakers.de/de/2437/ieskoolt	_	_	ieskoolt	_
Iesland	https://plattmakers.de/de/3161/Iesland	_	_	Iesland	_
ieslandsch	https://plattmakers.de/de/3162/ieslandsch	_	_	ieslandsch	_
Ies	https://plattmakers.de/de/398/Ies	_	_	Ies	Ies	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Ies
_	_	_	_	Ies	is	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#wat_%E2%80%A6_is%2C_d%C4%93%7Cdat_%E2%80%A6
Iesjökel	https://plattmakers.de/de/4078/Iesj%C3%B6kel	_	_	Iesjökel	_
in	https://plattmakers.de/de/40/in	_	_	in	in	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in_
_	_	_	_	in	in	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in_%E2%80%A6
Immen	https://plattmakers.de/de/4729/Immen	_	_	Immen	_
Immenhuus	https://plattmakers.de/de/4730/Immenhuus	_	_	Immenhuus	_
Immenkorf	https://plattmakers.de/de/4732/Immenkorf	_	_	Immenkorf	_
Ieloof	https://plattmakers.de/de/4909/Ieloof	_	_	Ieloof	Ilōōf	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Il%C5%8D%C5%8Df%7CIl%C5%8Dh
Iev	https://plattmakers.de/de/4910/Iev	_	_	Iev	_
Ieshockey	https://plattmakers.de/de/5144/Ieshockey	_	_	Ieshockey	_
Immentuun	https://plattmakers.de/de/5652/Immentuun	_	_	Immentuun	_
iedel	https://plattmakers.de/de/5688/iedel	_	_	iedel	_
Iesboor	https://plattmakers.de/de/5810/Iesboor	_	_	Iesboor	_
iesig	https://plattmakers.de/de/6330/iesig	_	_	iesig	iesig	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#iesig
Iessel	https://plattmakers.de/de/6362/Iessel	_	_	Iessel	_
Ieper	https://plattmakers.de/de/6439/Ieper	_	_	Ieper	_
Iepernboom	https://plattmakers.de/de/6440/Iepernboom	_	_	Iepernboom	_
Iesentiet	https://plattmakers.de/de/6556/Iesentiet	_	_	Iesentiet	_
Iestacken	https://plattmakers.de/de/6989/Iestacken	_	_	Iestacken	_
ies	https://plattmakers.de/de/7201/ies	_	_	ies	Ies	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Ies
_	_	_	_	ies	is	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#wat_%E2%80%A6_is%2C_d%C4%93%7Cdat_%E2%80%A6
iens	https://plattmakers.de/de/7202/iens	_	_	iens	_
Ieserappel	https://plattmakers.de/de/7333/Ieserappel	_	_	Ieserappel	_
Immenrump	https://plattmakers.de/de/7651/Immenrump	_	_	Immenrump	_
Iesenack	https://plattmakers.de/de/7693/Iesenack	_	_	Iesenack	_
Imm	https://plattmakers.de/de/777/Imm	_	_	Imm	Imm	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%7CImm
Iespieler	https://plattmakers.de/de/8487/Iespieler	_	_	Iespieler	_
Iestappen	https://plattmakers.de/de/8840/Iestappen	_	_	Iestappen	_
Iesscholl	https://plattmakers.de/de/8841/Iesscholl	_	_	Iesscholl	_
Ievenboom	https://plattmakers.de/de/9085/Ievenboom	_	_	Ievenboom	_
ielig	https://plattmakers.de/de/9622/ielig	_	_	ielig	ielig	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#ielig
Ieserkoken	https://plattmakers.de/de/9623/Ieserkoken	_	_	Ieserkoken	_
Imker	https://plattmakers.de/de/989/Imker	_	_	Imker	_
just	https://plattmakers.de/de/10009/just	_	_	just	_
Junggast	https://plattmakers.de/de/10378/Junggast	_	_	Junggast	_
Jüll	https://plattmakers.de/de/10469/J%C3%BCll	_	_	Jüll	_
jobenaamt	https://plattmakers.de/de/10470/jobenaamt	_	_	jobenaamt	_
Jöögd	https://plattmakers.de/de/10471/J%C3%B6%C3%B6gd	_	_	Jöögd	Jööǧd	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#J%C3%B6%C3%B6%C7%A7d
jöödsch	https://plattmakers.de/de/10472/j%C3%B6%C3%B6dsch	_	_	jöödsch	_
Jicht	https://plattmakers.de/de/10473/Jicht	_	_	Jicht	_
Janhagel	https://plattmakers.de/de/10474/Janhagel	_	_	Janhagel	_
Jackhals	https://plattmakers.de/de/10475/Jackhals	_	_	Jackhals	_
jirksen	https://plattmakers.de/de/10500/jirksen	_	_	jirksen	_
Johrdusend	https://plattmakers.de/de/10657/Johrdusend	_	_	Johrdusend	_
Johrmarkt	https://plattmakers.de/de/11225/Johrmarkt	_	_	Johrmarkt	Johrmârkt	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#de%7Cdat_Johrm%C3%A2rkt
Jürn	https://plattmakers.de/de/11226/J%C3%BCrn	_	_	Jürn	_
jackern	https://plattmakers.de/de/11804/jackern	_	_	jackern	_
joostern	https://plattmakers.de/de/11805/joostern	_	_	joostern	_
jümmeran	https://plattmakers.de/de/11806/j%C3%BCmmeran	_	_	jümmeran	_
Jürk	https://plattmakers.de/de/11807/J%C3%BCrk	_	_	Jürk	_
Jachthuus	https://plattmakers.de/de/12183/Jachthuus	_	_	Jachthuus	_
Janker	https://plattmakers.de/de/12203/Janker	_	_	Janker	Janker	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Janker
Johr	https://plattmakers.de/de/124/Johr	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%28%C3%B6ver%29_tw%C4%93%C4%93%7Cdr%C4%93%C4%93_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%28ni%29_alle_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%C4%93%C4%93n_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%C4%93%C4%93n_Johr_lang
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%C4%97n_h%C3%A2lf_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%C4%97n_h%C3%A2lf_Johr_lang
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Johr_f%C3%B6r_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Johr_um%7Cf%C3%B6r_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Johr_um_Johr_u%7C%C3%BC
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Johr_ut_Johr_in
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#al_Johr_un_Da%C4%9F
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#alle_76_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#an%E2%80%99e_x_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dit_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in%E2%80%99t_%C5%8Dle_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#op%7Cf%C3%B6r_%C4%97n_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#v%C3%B6r%7Cno%7Cin_noch_k%C4%93%C4%93n_x_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#v%C3%B6r%7Cno%7Cin_x_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#v%C3%B6r%7Cno_v%C4%93%C4%93r_Johr
_	_	_	_	Johr	Johr	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#vun_Johr_t%C5%8D_Johr
Jan Ungedüür	https://plattmakers.de/de/12517/Jan-Unged%C3%BC%C3%BCr	_	_	Jan	_
_	_	_	_	Ungedüür	_
jööksch	https://plattmakers.de/de/12518/j%C3%B6%C3%B6ksch	_	_	jööksch	_
Junglüüd	https://plattmakers.de/de/12519/Jungl%C3%BC%C3%BCd	_	_	Junglüüd	_
Johrhunnert	https://plattmakers.de/de/125/Johrhunnert	_	_	Johrhunnert	Johrhunnert	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Johrhunnert
Jödennööt	https://plattmakers.de/de/12611/J%C3%B6denn%C3%B6%C3%B6t	_	_	Jödennööt	_
jümmerloos	https://plattmakers.de/de/12738/j%C3%BCmmerloos	_	_	jümmerloos	_
jalpern	https://plattmakers.de/de/12847/jalpern	_	_	jalpern	_
Jiffel	https://plattmakers.de/de/12909/Jiffel	_	_	Jiffel	Jiffel	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Jiffel
jiffelig	https://plattmakers.de/de/12910/jiffelig	_	_	jiffelig	_
Jägerhuus	https://plattmakers.de/de/12911/J%C3%A4gerhuus	_	_	Jägerhuus	_
jaulen	https://plattmakers.de/de/12912/jaulen	_	_	jaulen	_
Jehannsdag	https://plattmakers.de/de/12913/Jehannsdag	_	_	Jehannsdag	_
jedereen	https://plattmakers.de/de/12914/jedereen	_	_	jedereen	jēderēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C4%93%C4%93d%C4%93%C4%93n%7Cj%C4%93der%C4%93%C4%93n
jümmerto	https://plattmakers.de/de/12916/j%C3%BCmmerto	_	_	jümmerto	_
Joost	https://plattmakers.de/de/12918/Joost	_	_	Joost	_
Juxeree	https://plattmakers.de/de/12919/Juxeree	_	_	Juxeree	_
jung	https://plattmakers.de/de/129/jung	_	_	jung	Jung	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Jung
_	_	_	_	jung	Jung	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Jung
_	_	_	_	jung	junġ	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jun%C4%A1
jappig	https://plattmakers.de/de/13236/jappig	_	_	jappig	jappig	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jappig
Jehannsbeer	https://plattmakers.de/de/13238/Jehannsbeer	_	_	Jehannsbeer	_
jieperig	https://plattmakers.de/de/13240/jieperig	_	_	jieperig	jieperig	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jieperig
jüst	https://plattmakers.de/de/1363/j%C3%BCst	_	_	jüst	Jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#op_sien_J%C3%BCst
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_as
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_dor
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_e%E1%B8%83en
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_ik
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_mi
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_mool
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C3%BCst_p%C3%A2ll
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#man_j%C3%BCst
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#ni_j%C3%BCst%7Cj%C3%BCst_ni
_	_	_	_	jüst	jüst	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#ni_j%C3%BCst_wat
Jackenfett	https://plattmakers.de/de/13694/Jackenfett	_	_	Jackenfett	_
jährig	https://plattmakers.de/de/13695/j%C3%A4hrig	_	_	jährig	_
jo	https://plattmakers.de/de/13697/jo	_	_	jo	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%28man%29_jo_un_jo_ni
_	_	_	_	jo	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Och_jo%2C_%E2%80%A6
_	_	_	_	jo	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jo
_	_	_	_	jo	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jo%2C_vun_mi_ut
_	_	_	_	jo	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jo_ni
juxen	https://plattmakers.de/de/13700/juxen	_	_	juxen	_
Jungvolk	https://plattmakers.de/de/13701/Jungvolk	_	_	Jungvolk	Jungvolk	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Jungvolk
jüstemang	https://plattmakers.de/de/13702/j%C3%BCstemang	_	_	jüstemang	_
jümmerweg	https://plattmakers.de/de/13938/j%C3%BCmmerweg	_	_	jümmerweg	_
jeedeen	https://plattmakers.de/de/14066/jeedeen	_	_	jeedeen	jēden	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#bi_j%C4%93den
_	_	_	_	jeedeen	jēden	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C4%93den%7Cj%C4%93de
_	_	_	_	jeedeen	jēden	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C4%93den_Da%C4%9F
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#bi_j%C4%93%C4%93d%C4%93%C4%93n
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_kunn_j%C4%93%C4%93d%C4%93%C4%93n_s%C4%93hn
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#f%C3%B6r_j%C4%93%C4%93d%C4%93%C4%93n_%28dor%29
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#f%C3%B6r_j%C4%93%C4%93d%C4%93%C4%93n_Plack_%C4%97n_Lack_weten
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C4%93%C4%93d%C4%93%C4%93n
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C4%93de%28n%29%7Cj%C4%93de%7Cj%C4%93%C4%93d%C4%93%C4%93n
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#j%C4%93den%7Cj%C4%93%C4%93d%C4%93%C4%93n
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#op_j%C4%93%C4%93d%C4%93%C4%93n
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#op_j%C4%93%C4%93d%C4%93%C4%93n_F%C3%A2ll%7Cop_j%C4%93den
_	_	_	_	jeedeen	jēēdēēn	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#w%C5%8D_j%C4%93%C4%93d%C4%93%C4%93n_dat_h%C8%ABr%C4%93n_kann
johrenlang	https://plattmakers.de/de/14095/johrenlang	_	_	johrenlang	johrenlang	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#johrenlang
Jungveh	https://plattmakers.de/de/14170/Jungveh	_	_	Jungveh	_
Jungmann	https://plattmakers.de/de/14390/Jungmann	_	_	Jungmann	_
Jung	https://plattmakers.de/de/1445/Jung	_	_	Jung	Jung	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Jung
_	_	_	_	Jung	Jung	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Jung
_	_	_	_	Jung	junġ	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jun%C4%A1
Jupiter	https://plattmakers.de/de/14478/Jupiter	_	_	Jupiter	_
Jan in’n Sack	https://plattmakers.de/de/14557/Jan-in%E2%80%99n-Sack	_	_	Jan	_
_	_	_	_	in’n	in	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in_
_	_	_	_	in’n	in	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#in_%E2%80%A6
_	_	_	_	Sack	Sack	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Sack
_	_	_	_	Sack	Sack	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Sack_un_Pack
_	_	_	_	Sack	Sock	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Sock
_	_	_	_	Sack	Sook	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Sook
_	_	_	_	Sack	Sook	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#bi_de_Sook_ween
_	_	_	_	Sack	Sook	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#l%C4%93ge_Sook
_	_	_	_	Sack	Sook	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#s%C5%8D%C5%8Dn_Sook
Jageree	https://plattmakers.de/de/14567/Jageree	_	_	Jageree	_
Japperee	https://plattmakers.de/de/14724/Japperee	_	_	Japperee	_
Jass	https://plattmakers.de/de/14873/Jass	_	_	Jass	_
jiddelig	https://plattmakers.de/de/14954/jiddelig	_	_	jiddelig	jiddelig	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jiddelig
Janne	https://plattmakers.de/de/14983/Janne	_	_	Janne	_
Jantje	https://plattmakers.de/de/14986/Jantje	_	_	Jantje	_
Jammer	https://plattmakers.de/de/15010/Jammer	_	_	Jammer	_
Juud	https://plattmakers.de/de/15046/Juud	_	_	Juud	_
Judenschool	https://plattmakers.de/de/15047/Judenschool	_	_	Judenschool	_
Jans	https://plattmakers.de/de/15070/Jans	_	_	Jans	_
Jüffer	https://plattmakers.de/de/15091/J%C3%BCffer	_	_	Jüffer	_
jooksen	https://plattmakers.de/de/15110/jooksen	_	_	jooksen	_
Jaad	https://plattmakers.de/de/15242/Jaad	_	_	Jaad	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#%28man%29_jo_un_jo_ni
_	_	_	_	Jaad	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Och_jo%2C_%E2%80%A6
_	_	_	_	Jaad	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jo
_	_	_	_	Jaad	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jo%2C_vun_mi_ut
_	_	_	_	Jaad	jo	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#jo_ni
Jansbeer	https://plattmakers.de/de/15250/Jansbeer	_	_	Jansbeer	_
Janever	https://plattmakers.de/de/15265/Janever	_	_	Janever	_
Jung	https://plattmakers.de/de/152/Jung	_	_	Jung	Jung	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#Jung
_	_	_	_	Jung	Jung	https://nds-spraakverarbeiden.github.io/linked-nds-dictionaries/woewoe.ttl#dat_Jung
